epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,709.305,1.53801,2.82238,1.27054,0.20115,0.14512,0.17092,0.11405,1.26082,1.29709,1.11912,0.0001749,0.0001749,0.0001749
